minggu_standar;week_start;anomaly_score;week_on_week_change;spike_from_mean
2020-08-17;2020-08-17;0.1105216190476469;-19.458128078817737;-12.391158740790354
2020-08-24;2020-08-24;0.152346488210387;4.281345565749239;-5.310656022214509
2020-08-31;2020-08-31;0.1491448226864046;14.07624633431086;6.3568010936432
2020-09-07;2020-09-07;0.1252041513333383;20.95115681233932;23.20785597381342
2020-09-14;2020-09-14;0.1669140032881839;0.1062699256110466;12.713131917439426
2020-09-21;2020-09-21;0.1696382244071229;1.8046709129511784;5.966850828729282
2020-09-28;2020-09-28;0.1656740671904921;4.796663190823769;4.497010657655316
2020-10-05;2020-10-05;0.1543427972878885;14.22885572139303;13.27084361124815
2020-10-12;2020-10-12;0.1368716368017375;-8.885017421602793;0.6253006253006254
2020-10-19;2020-10-19;0.1728764784701533;-2.48565965583174;-3.294619578099076
2020-10-26;2020-10-26;0.104307467356141;-21.666666666666668;-20.35883379018191
2020-11-02;2020-11-02;0.1628332753935269;13.39173967459324;-3.8981702466189336
2020-11-09;2020-11-09;0.1235923959409192;-0.8830022075055233;-0.8556444935136628
2020-11-16;2020-11-16;0.0647375283589559;7.015590200445443;7.856341189674524
2020-11-23;2020-11-23;0.08243124572458;-4.162330905306977;-0.054259359739555
2020-11-30;2020-11-30;0.0493775427953772;27.5787187839305;18.83691529709229
2020-12-07;2020-12-07;0.0367479097492026;8.340425531914896;17.598152424942263
2020-12-14;2020-12-14;0.0794841681649609;-7.934014139827184;3.2371724289804007
2020-12-21;2020-12-21;0.1573896638923489;3.668941979522189;0.5170630816959669
2020-12-28;2020-12-28;0.1754960729059748;0.4938271604938204;0.0614628149969268
2021-01-04;2021-01-04;0.1758163093234652;7.289107289107299;6.547376982513217
2021-01-11;2021-01-11;0.1709239352849812;7.557251908396956;9.33074684772066
2021-01-18;2021-01-18;0.138946680884311;1.5613910574875822;6.572332898901507
2021-01-25;2021-01-25;0.0808530380342236;13.207547169811315;12.305025996533796
2021-02-01;2021-02-01;0.0875079480687695;-12.037037037037036;-3.143585386576041
2021-02-08;2021-02-08;0.1206300484949671;-17.403508771929822;-16.716787546435523
2021-02-15;2021-02-15;0.1653155478028908;-0.4248088360237934;-13.088616981831668
2021-02-22;2021-02-22;0.1877568578028113;4.351535836177467;-2.1012607564538723
2021-03-01;2021-03-01;0.1752449068033558;9.730171708912504;9.23890923890924
2021-03-08;2021-03-08;0.1609056939534131;-15.946348733233984;-7.255909558067832
2021-03-15;2021-03-15;0.1654110878146619;3.634751773049638;-3.825586178527355
2021-03-22;2021-03-22;0.1872288957420027;-1.4542343883661268;-3.819661865998748
2021-03-29;2021-03-29;0.1823532374769331;-2.083333333333337;-1.4201441992571553
2021-04-05;2021-04-05;0.1765842085306451;7.978723404255317;4.392543389757875
2021-04-12;2021-04-12;0.1882343957970944;3.284072249589487;5.8031959629941126
2021-04-19;2021-04-19;0.1703599581918404;-10.333863275039745;-4.649196956889265
2021-04-26;2021-04-26;0.1928190486414008;6.64893617021276;0.1040149781568545
2021-05-03;2021-05-03;0.1862873145928245;-5.818786367414797;-4.023718763235918
2021-05-10;2021-05-10;-0.0563335100877218;-41.2180052956752;-35.496368038740925
2021-05-17;2021-05-17;0.0770024519852151;100.9009009009009;23.317972350230416
2021-05-24;2021-05-24;0.1677445080150947;0.0;19.59776536312849
2021-05-31;2021-05-31;0.1797587748611497;4.33482810164425;17.855635289151543
2021-06-07;2021-06-07;0.1858930376859612;-7.163323782234954;-3.427719821162444
2021-06-14;2021-06-14;0.1386664591936541;20.910493827160504;11.988565302840808
2021-06-21;2021-06-21;-0.0506541562285233;56.924058710912576;46.41262280440607
2021-06-28;2021-06-28;-0.1311928682245906;29.11752745018301;49.46451688831352
2021-07-05;2021-07-05;-0.094310396358889;0.5354330708661426;22.851919561243143
2021-07-12;2021-07-12;-0.1127705109220137;-15.789473684210533;-6.618030224075039
2021-07-19;2021-07-19;0.0016078307074125;-24.925595238095237;-27.10195972184593
2021-07-26;2021-07-26;0.0098732436634657;13.92467789890981;-9.816612729234087
2021-08-02;2021-08-02;0.000762667149481;-3.0448020878642845;-3.443794671864847
2021-08-09;2021-08-09;0.0558681232147434;-18.797667115298346;-13.355672570607949
2021-08-16;2021-08-16;0.1048412350664219;-1.2154696132596676;-11.986217080974647
2021-08-23;2021-08-23;0.1217428834934707;-4.026845637583898;-9.001723452207344
2021-08-30;2021-08-30;0.160592112770689;-5.710955710955712;-6.635891517599539
2021-09-06;2021-09-06;0.1581267558925551;-10.383189122373304;-11.746804625684724
2021-09-13;2021-09-13;0.1739118678818453;-2.4827586206896517;-8.744756373023556
2021-09-20;2021-09-20;0.1819038331841895;-5.940594059405946;-8.465244322092223
2021-09-27;2021-09-27;0.1902163303297585;10.225563909774426;3.604240282685512
2021-10-04;2021-10-04;0.1922134054842902;-7.9809004092769475;-2.932182047130779
2021-10-11;2021-10-11;0.1709860896167279;-12.527798369162346;-11.36150234741784
2021-10-18;2021-10-18;0.1615705316823117;-4.152542372881351;-11.744049941474834
2021-10-25;2021-10-25;0.18705018140915;7.957559681697623;0.0614628149969268
2021-11-01;2021-11-01;0.1852431270110558;7.862407862407861;8.640956898329552
2021-11-08;2021-11-08;0.1780542525503599;-3.872437357630976;2.613981762917933
2021-11-15;2021-11-15;0.1903148477551061;3.949447077409163;2.8125
2021-11-22;2021-11-22;0.1579134398234584;-2.8875379939209744;-1.2555534093104117
2021-11-29;2021-11-29;0.1921709740550402;7.355242566510167;4.892966360856269
2021-12-06;2021-12-06;0.1649429081244862;0.0728862973760957;2.8657051882374978
2021-12-13;2021-12-13;0.182524124716267;-5.098324836125279;-2.1404431092752536
2021-12-20;2021-12-20;0.1719201218657678;5.679201841903292;1.5299539170506913
2021-12-27;2021-12-27;0.0987746384828842;-25.70806100217865;-19.38534278959811
2022-01-03;2022-01-03;0.1325116150527535;31.671554252199407;6.693069306930694
2022-01-10;2022-01-10;0.1644847128889807;11.729769858945804;14.623000761614623
2022-01-17;2022-01-17;0.1815251106669699;-16.146179401993354;-1.7325287132567646
2022-01-24;2022-01-24;0.0795230121984355;31.854199683042797;15.19556940117688
2022-01-31;2022-01-31;0.0437392790710188;21.754807692307686;25.50720148675856
2022-02-07;2022-02-07;-0.0007626671494809;26.06120434353405;36.10444977351453
2022-02-14;2022-02-14;-0.039139980180702;10.297572435395464;24.357134974064675
2022-02-21;2022-02-21;-0.0174201893468851;-9.229676961306357;2.7526622463331325
2022-02-28;2022-02-28;-0.0974951294179304;13.492373875635511;7.183748845798707
2022-03-07;2022-03-07;0.0018011762348704;-17.539627842866988;-10.282125784984537
2022-03-14;2022-03-14;0.00512169635653;-23.52695361470957;-24.39578599462921
2022-03-21;2022-03-21;-0.0386447654732234;-14.863387978142072;-28.227571115973745
2022-03-28;2022-03-28;0.0930825856155059;3.7869062901155326;-12.570965125709652
2022-04-04;2022-04-04;0.0933340207080197;9.709338280766854;4.676205930078183
2022-04-11;2022-04-11;0.1314485580236295;-4.678692220969561;1.8674698795180724
2022-04-18;2022-04-18;0.1491535821402491;-6.6232998225901785;-5.1794024921183
2022-04-25;2022-04-25;0.1321922328497269;-10.13299556681444;-12.177007581618444
2022-05-02;2022-05-02;-0.0092089820161287;-40.02818886539817;-38.55595667870036
2022-05-09;2022-05-09;0.1254198082703301;76.14571092831963;12.11667913238594
2022-05-16;2022-05-16;0.1478164032782341;4.402935290193466;17.360329958755155
2022-05-23;2022-05-23;0.1853725646029536;-11.75718849840256;4.305135951661631
2022-05-30;2022-05-30;0.1716279350900104;7.385952208544544;0.0674763832658569
2022-06-06;2022-06-06;0.1729839193083703;-0.8766014834794333;-0.3220884895745041
2022-06-13;2022-06-13;0.2002125385506986;-3.809523809523807;-1.6005567153792624
2022-06-20;2022-06-20;0.1621307138594833;-15.34653465346535;-13.946800862688711
2022-06-27;2022-06-27;0.15061678178128;28.73851294903926;9.640697260761296
2022-07-04;2022-07-04;0.1945865097404214;-5.840363400389359;3.587363912189898
2022-07-11;2022-07-11;0.1963754891214814;-2.7567195037904946;0.7857142857142858
2022-07-18;2022-07-18;0.1986828981149714;4.464918497519488;0.3232941977199251
2022-07-25;2022-07-25;0.1834158028737573;7.462686567164178;7.027027027027027
2022-08-01;2022-08-01;0.1808597476622302;3.030303030303028;6.998852647107031
2022-08-08;2022-08-08;0.1869012905254947;-5.882352941176472;-1.3170575008030838
2022-08-15;2022-08-15;0.1865034983510848;0.0;-2.2900763358778624
2022-08-22;2022-08-22;0.1652805627492371;2.408854166666674;0.2389676597100525
2022-08-29;2022-08-29;0.0773476137062777;23.39478703115068;17.886425751594288
2022-09-05;2022-09-05;0.1233811632281513;-13.189077794951054;0.0742390497401633
2022-09-12;2022-09-12;0.1384617849651612;-5.519287833827891;-6.2288322780150205
2022-09-19;2022-09-19;0.1411254163369512;-11.05527638190955;-14.621646065722038
2022-09-26;2022-09-26;0.1723747481202898;-0.7062146892655385;-7.78816199376947
2022-10-03;2022-10-03;0.1833831575260074;8.250355618776673;2.560646900269542
2022-10-10;2022-10-10;0.1788608290347498;1.5768725361366531;4.99151103565365
2022-10-17;2022-10-17;0.1635243299680815;-15.45924967658473;-9.565819062445945
2022-10-24;2022-10-24;0.1845911447924818;8.339709257842397;-2.193058193748921
2022-10-31;2022-10-31;0.1746452822199009;8.545197740112997;5.890458146744747
2022-11-07;2022-11-07;0.1538905762338133;-9.694209499024076;-1.69971671388102
2022-11-14;2022-11-14;0.188386100163144;3.530259365994226;-0.5192107995846313
2022-11-21;2022-11-21;0.1821669188749446;-9.812108559498956;-8.377518557794273
2022-11-28;2022-11-28;0.1706870106550647;19.29012345679013;9.122992765131462
2022-12-05;2022-12-05;0.1849333000750431;-6.791720569210868;0.7692307692307693
2022-12-12;2022-12-12;0.2007405506037884;-1.4573213046495503;-0.4032965106084517
2022-12-19;2022-12-19;0.1226532134597749;-21.197183098591555;-19.00108577633008
2022-12-26;2022-12-26;0.1430762100664798;17.962466487935647;-0.3773584905660377
