minggu_standar,week_start,anomaly_score,week_on_week_change,spike_from_mean,tren_0,tren_1,tren_2,tren_3,tren_4,tren_5,tren_6,tren_7,tren_8,tren_9,tren_10,tren_11,tren_12,tren_13,skor_inversi,skor_intensitas_lonjakan,indeks_minat_publik
2020-06-15,2020-06-15,0.1569839808281447,0.9043927648578752,11.691097604576331,-0.121429114025847,-0.3382249654480598,-0.424035597433461,-0.25791975894529995,0.2442936200427814,-0.3265899567588538,-0.22796650737666196,0.4219914362895404,-0.5983898646087332,0.043131092178353723,-0.18049261717699622,-0.31063622023966386,-0.46819618980890987,-0.38910870279580734,-0.1569839808281447,0.0,-0.2095409532934013
2020-06-22,2020-06-22,0.1400088917990928,-8.962868117797695,-2.066115702479339,-0.121429114025847,-0.3382249654480598,-0.49780161045499455,-0.25791975894529995,0.46222461921763686,-0.3265899567588538,-0.16383799804202928,0.32976912733659186,-1.896895870809684,0.043131092178353723,-0.18049261717699622,-0.31063622023966386,-0.46819618980890987,-0.38910870279580734,-0.1400088917990928,0.0,-0.29400058326954026
2020-06-29,2020-06-29,0.1472142747430788,1.265822784810133,-3.5498995311453454,-0.121429114025847,-0.3382249654480598,-0.49780161045499455,-0.25791975894529995,0.02636262086792603,-0.3265899567588538,-0.22796650737666196,0.4219914362895404,-1.2167260580377575,0.043131092178353723,-0.18049261717699622,-0.24248531558694214,-0.46819618980890987,-0.38910870279580734,-0.1472142747430788,0.0,-0.2696754033628793
2020-07-06,2020-07-06,0.1486589410134083,22.777777777777786,14.21188630490956,-0.121429114025847,-0.3382249654480598,-0.7190996495195954,-0.25791975894529995,0.2442936200427814,-0.41282750922499073,-0.2920950167112947,0.514213745242489,-0.9693915806661477,0.043131092178353723,-0.18049261717699622,-0.24248531558694214,-0.46819618980890987,-0.38910870279580734,-0.1486589410134083,0.0,-0.25640228303187623
2020-07-13,2020-07-13,0.1167333778716852,-22.96380090497737,-9.078771695594126,-0.121429114025847,-0.3382249654480598,-0.5715676234765281,-0.25791975894529995,-0.1370856285132155,-0.5853026141572646,-0.2920950167112947,0.37588028181306615,-0.47472262592292835,0.043131092178353723,0.005396789217916791,-0.24248531558694214,-0.46819618980890987,-0.38910870279580734,-0.1167333778716852,0.0,-0.24669495658448293
2020-07-20,2020-07-20,0.1210545368600946,18.502202643171817,4.3984476067270375,-0.2242789100586682,-0.3382249654480598,-0.49780161045499455,-0.25791975894529995,-0.08260287871950166,-0.49906506169112763,-0.35622352604592733,0.2375468183836433,-1.2167260580377575,-0.058161624301113365,0.005396789217916791,-0.31063622023966386,-0.46819618980890987,-0.38910870279580734,-0.1210545368600946,0.0,-0.31828584992466225
2020-07-27,2020-07-27,0.1618072807225824,-2.354399008674102,-0.2531645569620253,-0.2242789100586682,-0.3382249654480598,-0.35026958441192735,-0.25791975894529995,-0.19156837830692935,-0.15411485182658,-0.2920950167112947,0.19143566390716904,-0.9075579613232453,-0.058161624301113365,0.5630650084026558,-0.24248531558694214,-0.46819618980890987,-0.38910870279580734,-0.1618072807225824,0.0,-0.22282004194392518
2020-08-03,2020-08-03,0.1551316171056906,-6.725888324873097,-2.358020591165725,-0.2242789100586682,-0.3382249654480598,-0.2765035713903938,-0.25791975894529995,-0.19156837830692935,-0.3265899567588538,-0.35622352604592733,0.14532450943069475,-0.8457243419803429,-0.058161624301113365,-0.08754791397953972,-0.31063622023966386,-0.46819618980890987,-0.38910870279580734,-0.1551316171056906,0.0,-0.2846685393306296
2020-08-10,2020-08-10,0.1581212554772487,10.612244897959178,3.4680241807190577,-0.2242789100586682,-0.3382249654480598,-0.49780161045499455,-0.25791975894529995,-0.2460511281006432,-0.41282750922499073,-0.35622352604592733,-0.08523126295167661,-1.03122520000905,-0.15945434078058046,-0.27343732037445273,-0.24248531558694214,-0.46819618980890987,-0.38910870279580734,-0.1581212554772487,0.0,-0.35589041004185734
2020-08-17,2020-08-17,0.1105249985549252,-19.55719557195572,-12.508361204013378,-0.2242789100586682,-0.3382249654480598,-0.424035597433461,-0.25791975894529995,-0.19156837830692935,-0.15411485182658,-0.2920950167112947,0.05310220047774621,-1.5877277740951719,-0.058161624301113365,-0.18049261717699622,-0.24248531558694214,-0.46819618980890987,-0.38910870279580734,-0.1105249985549252,0.0,-0.33966482157267774
2020-08-24,2020-08-24,0.1468874513317229,4.281345565749239,-5.409153952843273,-0.121429114025847,-0.3382249654480598,-0.35026958441192735,-0.25791975894529995,-0.2460511281006432,0.01836025310569382,-0.35622352604592733,0.19143566390716904,-0.6602234839516357,-0.058161624301113365,-0.18049261717699622,-0.10618350628149871,-0.46819618980890987,-0.38910870279580734,-0.1468874513317229,0.0,-0.23733487744862877
2020-08-31,2020-08-31,0.1497031401040705,14.07624633431086,6.320464639562692,-0.121429114025847,-0.3382249654480598,-0.2765035713903938,-0.25791975894529995,2.20567261261648,0.10459780557183072,-0.2920950167112947,0.4219914362895404,-1.4022269160664647,-0.058161624301113365,-0.18049261717699622,-0.03803260162877699,-0.46819618980890987,-0.38910870279580734,-0.1497031401040705,0.0,-0.07786637313007948
2020-09-07,2020-09-07,0.123272547480747,20.95115681233932,23.20785597381342,-0.121429114025847,-0.3382249654480598,-0.05520553232579299,-0.25791975894529995,1.824293364060483,0.01836025310569382,-0.16383799804202928,0.32976912733659186,-1.03122520000905,-0.058161624301113365,0.3771756020077428,0.23457101698210986,-0.46819618980890987,-0.38910870279580734,-0.123272547480747,0.0,-0.007081408729234866
2020-09-14,2020-09-14,0.1686809179816328,0.2125398512220933,12.799043062200957,-0.121429114025847,-0.3382249654480598,0.0923264937172742,-0.25791975894529995,0.3532591196302091,-0.0678772993604431,-0.16383799804202928,0.28365797286011757,-0.10372090986551386,-0.058161624301113365,0.4701203052051993,0.16642011232938816,0.13045979991009035,-0.23101735565727488,-0.1686809179816328,0.0,0.01100391271476411
2020-09-21,2020-09-21,0.1672611105693733,1.6967126193001114,5.937586302126484,-0.121429114025847,-0.3382249654480598,-0.05520553232579299,-0.25791975894529995,0.18981087024906756,0.01836025310569382,-0.2920950167112947,0.14532450943069475,-0.9075579613232453,-0.058161624301113365,0.0983414924153733,0.09826920767666644,-0.46819618980890987,-0.15197168208800865,-0.1672611105693733,0.0,-0.15004682229286256
2020-09-28,2020-09-28,0.1656682871159765,5.109489051094895,4.700077901843677,-0.121429114025847,-0.3382249654480598,0.0185604806957406,-0.25791975894529995,0.18981087024906756,0.10459780557183072,-0.35622352604592733,0.0069910460012719364,-0.35105538723712354,-0.058161624301113365,-0.08754791397953972,-0.03803260162877699,0.13045979991009035,-0.23101735565727488,-0.1656682871159765,0.0,-0.09922801748864009
2020-10-05,2020-10-05,0.1537616174851046,14.087301587301582,13.30049261083744,-0.2242789100586682,-0.3382249654480598,-0.2765035713903938,-0.25791975894529995,0.18981087024906756,-0.15411485182658,-0.35622352604592733,-0.1313424174281509,-1.4022269160664647,-0.15945434078058046,-0.18049261717699622,-0.10618350628149871,-0.46819618980890987,-0.38910870279580734,-0.1537616174851046,0.0,-0.3038899574145907
2020-10-12,2020-10-12,0.1370438391298856,-8.95652173913043,0.5763688760806917,-0.2242789100586682,-0.3382249654480598,-0.20273755836886018,-0.25791975894529995,-0.19156837830692935,-0.2403524042927169,-0.42035203538056,-0.17745357190462516,-0.9693915806661477,-0.15945434078058046,-0.18049261717699622,-0.10618350628149871,-0.46819618980890987,-0.38910870279580734,-0.1370438391298856,0.0,-0.3089796085868328
2020-10-19,2020-10-19,0.17026697355226,-2.483285577841454,-3.3601514434453383,-0.2242789100586682,-0.3382249654480598,-0.424035597433461,-0.25791975894529995,-0.19156837830692935,-0.3265899567588538,-0.42035203538056,-0.22356472638109945,-1.154892438694855,-0.15945434078058046,-0.18049261717699622,-0.24248531558694214,-0.46819618980890987,-0.23101735565727488,-0.17026697355226,0.0,-0.3459337561727493
2020-10-26,2020-10-26,0.1075001989756987,-21.743388834476008,-20.43813791386607,-0.2242789100586682,-0.3382249654480598,-0.2765035713903938,-0.25791975894529995,-0.2460511281006432,-0.41282750922499073,-0.42035203538056,-0.2696758808575737,-0.722057103294538,-0.15945434078058046,-0.18049261717699622,-0.17433441093422042,-0.46819618980890987,-0.38910870279580734,-0.1075001989756987,0.0,-0.32424836601408874
2020-11-02,2020-11-02,0.1589077262395061,13.39173967459324,-3.9491121123774175,-0.2242789100586682,-0.3382249654480598,-0.20273755836886018,-0.25791975894529995,-0.2460511281006432,0.10459780557183072,-0.35622352604592733,-0.22356472638109945,-1.03122520000905,-0.15945434078058046,-0.18049261717699622,-0.10618350628149871,-0.46819618980890987,-0.38910870279580734,-0.1589077262395061,0.0,-0.29136166604496927
2020-11-09,2020-11-09,0.1292259434894258,-0.7726269315673329,-0.8,-0.121429114025847,-0.30756714694253395,-0.05520553232579299,-0.25791975894529995,-0.2460511281006432,-0.3265899567588538,-0.2920950167112947,-0.1313424174281509,-0.6602234839516357,-0.15945434078058046,0.005396789217916791,0.030118303023944724,0.06394246771909032,-0.38910870279580734,-0.1292259434894258,0.0,-0.2033949313432491
2020-11-16,2020-11-16,0.0645866778830089,6.896551724137923,7.82608695652174,-0.121429114025847,-0.3382249654480598,0.1660925067388078,-0.25791975894529995,-0.1370856285132155,-0.15411485182658,-0.16383799804202928,-0.08523126295167661,-0.7838907226374404,-0.15945434078058046,0.0983414924153733,0.09826920767666644,-0.46819618980890987,-0.23101735565727488,-0.0645866778830089,0.0,-0.18126421298614756
2020-11-23,2020-11-23,0.088621031327702,-4.162330905306977,-0.081366965012205,-0.01857931799302577,-0.3382249654480598,0.9775186499756773,-0.25791975894529995,-0.1370856285132155,0.01836025310569382,-0.03558097937276393,0.14532450943069475,-0.1655545292084163,-0.15945434078058046,0.2842308988102863,0.16642011232938816,0.13045979991009035,-0.38910870279580734,-0.088621031327702,0.0,0.01577185717890441
2020-11-30,2020-11-30,0.0461409192351486,27.6872964169381,18.87793783169068,-0.121429114025847,-0.3382249654480598,0.6086885848680094,-0.25791975894529995,-0.19156837830692935,-0.15411485182658,-0.03558097937276393,0.05310220047774621,-0.722057103294538,-0.15945434078058046,0.1912861956128298,0.3708728262875533,0.46304646086509044,-0.23101735565727488,-0.0461409192351486,0.0,-0.03745504139618886
2020-12-07,2020-12-07,0.0347232819998645,8.333333333333325,17.636195752539244,-0.121429114025847,-0.3382249654480598,0.0185604806957406,-0.25791975894529995,-0.1370856285132155,-0.2403524042927169,0.09267603929650144,0.19143566390716904,-0.35105538723712354,-0.15945434078058046,0.2842308988102863,0.439023730940275,0.19697713210109036,-0.38910870279580734,-0.0347232819998645,0.0,-0.055123311163399115
2020-12-14,2020-12-14,0.0786152659528363,-7.770800627943486,3.3875934887813464,-0.121429114025847,-0.3382249654480598,0.0185604806957406,-0.25791975894529995,-0.1370856285132155,-0.3265899567588538,0.34919007663503215,0.19143566390716904,-0.04188729052261144,-0.15945434078058046,0.4701203052051993,0.7797782542038836,0.6625984574380905,-0.38910870279580734,-0.0786152659528363,0.0,0.04999882002106001
2020-12-21,2020-12-21,0.1582195858222784,3.489361702127658,0.4751084486676307,-0.121429114025847,-0.3382249654480598,0.2398585197603414,-0.25791975894529995,-0.19156837830692935,-0.5853026141572646,0.4133185859696648,0.32976912733659186,-0.5983898646087332,-0.15945434078058046,0.748954414797569,1.0523818728147705,0.19697713210109036,-0.38910870279580734,-0.1582195858222784,0.0,0.0242758509793933
2020-12-28,2020-12-28,0.1756873856260742,0.6578947368421018,0.1431785641235426,-0.121429114025847,-0.21559369142595627,0.46115655882494216,-0.25791975894529995,1.442914115504486,-0.41282750922499073,0.4774470953042975,0.6064360541954376,0.39094804487770546,-0.058161624301113365,0.5630650084026558,1.1886836821202138,0.46304646086509044,-0.38910870279580734,-0.1756873856260742,0.0,0.29561832995541526
2021-01-04,2021-01-04,0.1788978423246583,7.107843137254899,6.455542021924482,-0.121429114025847,-0.031646780392800944,0.46115655882494216,-0.25791975894529995,1.1705003665359168,-0.41282750922499073,0.4774470953042975,0.4219914362895404,-0.04188729052261144,-0.15945434078058046,0.3771756020077428,1.1886836821202138,0.5960811252470906,-0.38910870279580734,-0.1788978423246583,0.0,0.23419731211727182
2021-01-11,2021-01-11,0.1743652005368002,7.475209763539281,9.224806201550388,-0.121429114025847,0.029668856618250833,0.3873905458034086,-0.25791975894529995,0.29877636983649525,-0.49906506169112763,0.4133185859696648,0.37588028181306615,-0.35105538723712354,-0.058161624301113365,0.5630650084026558,1.2568345867729356,0.46304646086509044,-0.15197168208800865,-0.1743652005368002,0.0,0.16774129055664622
2021-01-18,2021-01-18,0.141440875729374,1.7033356990773685,6.602194532267064,-0.121429114025847,-0.1542780544149045,0.0923264937172742,-0.25791975894529995,0.13532812045535372,-0.3265899567588538,0.2209330579657668,0.19143566390716904,-1.03122520000905,-0.15945434078058046,0.3771756020077428,1.0523818728147705,0.06394246771909032,-0.15197168208800865,-0.141440875729374,0.0,-0.004953202031098362
2021-01-25,2021-01-25,0.0842434639864059,13.119330076762049,12.296501558711464,-0.121429114025847,-0.09296241740385272,0.1660925067388078,-0.25791975894529995,0.08084537066163988,-0.3265899567588538,0.1568045486311341,0.09921335495422048,-1.154892438694855,-0.15945434078058046,0.0983414924153733,0.6434764448984401,0.5960811252470906,0.24325668575832252,-0.0842434639864059,0.0,-0.0020811783788757233
2021-02-01,2021-02-01,0.0851304982200962,-12.0913016656385,-3.192934782608696,-0.121429114025847,0.029668856618250833,0.0923264937172742,-0.25791975894529995,0.02636262086792603,-0.41282750922499073,0.1568045486311341,-0.039120108475202336,-0.5365562452658308,-0.15945434078058046,0.2842308988102863,0.439023730940275,0.13045979991009035,-0.15197168208800865,-0.0851304982200962,0.0,-0.037171557807894495
2021-02-08,2021-02-08,0.1160074683533832,-17.403508771929822,-16.76096181046676,-0.121429114025847,-0.21559369142595627,-0.05520553232579299,-0.25791975894529995,-0.2460511281006432,-0.3265899567588538,0.02854752996186875,0.0069910460012719364,-0.2273881485513187,-0.15945434078058046,0.1912861956128298,0.439023730940275,0.2634944642920904,0.006119665050523818,-0.1160074683533832,0.0,-0.04815493136110234
2021-02-15,2021-02-15,0.1667117455801017,-0.3398470688190325,-13.046701260192735,-0.121429114025847,-0.21559369142595627,-0.20273755836886018,-0.25791975894529995,-0.2460511281006432,-0.41282750922499073,-0.03558097937276393,-0.1313424174281509,-0.9693915806661477,-0.15945434078058046,0.1912861956128298,0.23457101698210986,0.19697713210109036,-0.15197168208800865,-0.1667117455801017,0.0,-0.16296181540937277
2021-02-22,2021-02-22,0.1885058994248273,4.347826086956519,-2.0604120824164838,-0.121429114025847,-0.27690932843700805,-0.05520553232579299,-0.25791975894529995,-0.30053387789435704,-0.15411485182658,-0.03558097937276393,-0.08523126295167661,-0.04188729052261144,-0.15945434078058046,-0.08754791397953972,0.23457101698210986,0.06394246771909032,-0.23101735565727488,-0.1885058994248273,0.0,-0.10773700871558087
2021-03-01,2021-03-01,0.1837772810606444,9.722222222222232,9.253609924750863,-0.121429114025847,-0.21559369142595627,-0.05520553232579299,-0.25791975894529995,-0.30053387789435704,-0.2403524042927169,0.02854752996186875,-0.1313424174281509,-0.35105538723712354,-0.15945434078058046,0.005396789217916791,0.23457101698210986,0.13045979991009035,-0.23101735565727488,-0.1837772810606444,0.0,-0.11892348171007959
2021-03-08,2021-03-08,0.1615158864520647,-16.008935219657484,-7.313064913722268,-0.121429114025847,-0.27690932843700805,-0.05520553232579299,-0.25791975894529995,-0.3550166276880709,-0.2403524042927169,-0.03558097937276393,-0.22356472638109945,0.019946328820290973,-0.15945434078058046,-0.08754791397953972,0.030118303023944724,0.06394246771909032,-0.23101735565727488,-0.1615158864520647,0.0,-0.13785649873733344
2021-03-15,2021-03-15,0.1670746971939896,3.723404255319141,-3.802672147995889,-0.121429114025847,-0.27690932843700805,-0.05520553232579299,-0.25791975894529995,-0.3550166276880709,-0.3265899567588538,-0.09970948870739661,-0.17745357190462516,-0.5983898646087332,-0.15945434078058046,-0.18049261717699622,0.030118303023944724,-0.46819618980890987,-0.23101735565727488,-0.1670746971939896,0.0,-0.2341189602715317
2021-03-22,2021-03-22,0.1897248561911124,-1.3675213675213629,-3.7330552659019816,-0.121429114025847,-0.27690932843700805,-0.2765035713903938,-0.25791975894529995,-0.3550166276880709,-0.2403524042927169,-0.09970948870739661,-0.22356472638109945,-0.10372090986551386,-0.15945434078058046,-0.18049261717699622,-0.03803260162877699,0.13045979991009035,-0.38910870279580734,-0.1897248561911124,0.0,-0.18512531372895838
2021-03-29,2021-03-29,0.18483786723238,-2.253032928942811,-1.48471615720524,-0.121429114025847,-0.27690932843700805,-0.12897154534732658,-0.25791975894529995,-0.3550166276880709,-0.0678772993604431,-0.09970948870739661,-0.2696758808575737,0.26728080619190064,-0.15945434078058046,-0.08754791397953972,-0.03803260162877699,0.39652912867409046,-0.38910870279580734,-0.18483786723238,0.0,-0.1134173334062628
2021-04-05,2021-04-05,0.174319795369148,7.978723404255317,4.325481798715203,-0.2242789100586682,-0.27690932843700805,-0.2765035713903938,-0.25791975894529995,-0.3550166276880709,-0.41282750922499073,-0.03558097937276393,-0.36189818981052224,-0.2273881485513187,-0.15945434078058046,-0.18049261717699622,-0.03803260162877699,0.19697713210109036,-0.38910870279580734,-0.174319795369148,0.0,-0.21417386812572195
2021-04-12,2021-04-12,0.1909051636777836,3.3661740558292186,5.820550535826855,-0.121429114025847,-0.27690932843700805,0.0185604806957406,-0.25791975894529995,-0.3550166276880709,-0.41282750922499073,0.02854752996186875,-0.1313424174281509,-0.10372090986551386,-0.15945434078058046,-0.08754791397953972,0.030118303023944724,-0.0025748644719096997,-0.38910870279580734,-0.1909051636777836,0.0,-0.15861608385436887
2021-04-19,2021-04-19,0.1744767480322105,-10.325655281969814,-4.604985213350233,-0.2242789100586682,-0.27690932843700805,-0.35026958441192735,-0.25791975894529995,-0.30053387789435704,-0.41282750922499073,-0.09970948870739661,0.2375468183836433,-0.1655545292084163,-0.15945434078058046,-0.08754791397953972,0.030118303023944724,-0.46819618980890987,-0.38910870279580734,-0.1744767480322105,0.0,-0.20890321520323665
2021-04-26,2021-04-26,0.1917253221057369,6.643046944198416,0.1247401247401247,-0.2242789100586682,-0.27690932843700805,-0.2765035713903938,-0.25791975894529995,-0.30053387789435704,-0.2403524042927169,-0.03558097937276393,-0.1313424174281509,-0.2892217678942211,-0.26074705726004754,-0.08754791397953972,0.030118303023944724,0.2634944642920904,-0.38910870279580734,-0.1917253221057369,0.0,-0.17688813731663858
